id,date,store,item
20891,2018-01-12,3,24
20892,2018-01-13,3,24
20893,2018-01-14,3,24
20894,2018-01-15,3,24
20895,2018-01-16,3,24
20896,2018-01-17,3,24
20897,2018-01-18,3,24
20898,2018-01-19,3,24
20899,2018-01-20,3,24
20900,2018-01-21,3,24
20901,2018-01-22,3,24
20902,2018-01-23,3,24
20903,2018-01-24,3,24
20904,2018-01-25,3,24
20905,2018-01-26,3,24
20906,2018-01-27,3,24
20907,2018-01-28,3,24
20908,2018-01-29,3,24
20909,2018-01-30,3,24
20910,2018-01-31,3,24
20911,2018-02-01,3,24
20912,2018-02-02,3,24
20913,2018-02-03,3,24
20914,2018-02-04,3,24
20915,2018-02-05,3,24
20916,2018-02-06,3,24
20917,2018-02-07,3,24
20918,2018-02-08,3,24
20919,2018-02-09,3,24
20920,2018-02-10,3,24
20921,2018-02-11,3,24
20922,2018-02-12,3,24
20923,2018-02-13,3,24
20924,2018-02-14,3,24
20925,2018-02-15,3,24
20926,2018-02-16,3,24
20927,2018-02-17,3,24
20928,2018-02-18,3,24
20929,2018-02-19,3,24
20930,2018-02-20,3,24
20931,2018-02-21,3,24
20932,2018-02-22,3,24
20933,2018-02-23,3,24
20934,2018-02-24,3,24
20935,2018-02-25,3,24
20936,2018-02-26,3,24
20937,2018-02-27,3,24
20938,2018-02-28,3,24
20939,2018-03-01,3,24
20940,2018-03-02,3,24
20941,2018-03-03,3,24
20942,2018-03-04,3,24
20943,2018-03-05,3,24
20944,2018-03-06,3,24
20945,2018-03-07,3,24
20946,2018-03-08,3,24
20947,2018-03-09,3,24
20948,2018-03-10,3,24
20949,2018-03-11,3,24
20950,2018-03-12,3,24
20951,2018-03-13,3,24
20952,2018-03-14,3,24
20953,2018-03-15,3,24
20954,2018-03-16,3,24
20955,2018-03-17,3,24
20956,2018-03-18,3,24
20957,2018-03-19,3,24
20958,2018-03-20,3,24
20959,2018-03-21,3,24
20960,2018-03-22,3,24
20961,2018-03-23,3,24
20962,2018-03-24,3,24
20963,2018-03-25,3,24
20964,2018-03-26,3,24
20965,2018-03-27,3,24
20966,2018-03-28,3,24
20967,2018-03-29,3,24
20968,2018-03-30,3,24
20969,2018-03-31,3,24
21600,2018-01-01,1,25
21601,2018-01-02,1,25
21602,2018-01-03,1,25
21603,2018-01-04,1,25
21604,2018-01-05,1,25
21605,2018-01-06,1,25
21606,2018-01-07,1,25
21607,2018-01-08,1,25
21608,2018-01-09,1,25
21609,2018-01-10,1,25
21610,2018-01-11,1,25
21611,2018-01-12,1,25
21612,2018-01-13,1,25
21613,2018-01-14,1,25
21614,2018-01-15,1,25
21615,2018-01-16,1,25
21616,2018-01-17,1,25
21617,2018-01-18,1,25
21618,2018-01-19,1,25
21619,2018-01-20,1,25
21620,2018-01-21,1,25
21621,2018-01-22,1,25
21622,2018-01-23,1,25
21623,2018-01-24,1,25
21624,2018-01-25,1,25
21625,2018-01-26,1,25
21626,2018-01-27,1,25
21627,2018-01-28,1,25
21628,2018-01-29,1,25
21629,2018-01-30,1,25
21630,2018-01-31,1,25
21631,2018-02-01,1,25
21632,2018-02-02,1,25
21633,2018-02-03,1,25
21634,2018-02-04,1,25
21635,2018-02-05,1,25
21636,2018-02-06,1,25
21637,2018-02-07,1,25
21638,2018-02-08,1,25
21639,2018-02-09,1,25
21640,2018-02-10,1,25
21641,2018-02-11,1,25
21642,2018-02-12,1,25
21643,2018-02-13,1,25
21644,2018-02-14,1,25
21645,2018-02-15,1,25
21646,2018-02-16,1,25
21647,2018-02-17,1,25
21648,2018-02-18,1,25
21649,2018-02-19,1,25
21650,2018-02-20,1,25
21651,2018-02-21,1,25
21652,2018-02-22,1,25
21653,2018-02-23,1,25
21654,2018-02-24,1,25
21655,2018-02-25,1,25
21656,2018-02-26,1,25
21657,2018-02-27,1,25
21658,2018-02-28,1,25
21659,2018-03-01,1,25
21660,2018-03-02,1,25
21661,2018-03-03,1,25
21662,2018-03-04,1,25
21663,2018-03-05,1,25
21664,2018-03-06,1,25
21665,2018-03-07,1,25
21666,2018-03-08,1,25
21667,2018-03-09,1,25
21668,2018-03-10,1,25
21669,2018-03-11,1,25
21670,2018-03-12,1,25
21671,2018-03-13,1,25
21672,2018-03-14,1,25
21673,2018-03-15,1,25
21674,2018-03-16,1,25
21675,2018-03-17,1,25
21676,2018-03-18,1,25
21677,2018-03-19,1,25
21678,2018-03-20,1,25
21679,2018-03-21,1,25
21680,2018-03-22,1,25
21681,2018-03-23,1,25
21682,2018-03-24,1,25
21683,2018-03-25,1,25
21684,2018-03-26,1,25
21685,2018-03-27,1,25
21686,2018-03-28,1,25
21687,2018-03-29,1,25
21688,2018-03-30,1,25
21689,2018-03-31,1,25
21690,2018-01-01,2,25
21691,2018-01-02,2,25
21692,2018-01-03,2,25
21693,2018-01-04,2,25
21694,2018-01-05,2,25
21695,2018-01-06,2,25
21696,2018-01-07,2,25
21697,2018-01-08,2,25
21698,2018-01-09,2,25
21699,2018-01-10,2,25
21700,2018-01-11,2,25
21701,2018-01-12,2,25
21702,2018-01-13,2,25
21703,2018-01-14,2,25
21704,2018-01-15,2,25
21705,2018-01-16,2,25
21706,2018-01-17,2,25
21707,2018-01-18,2,25
21708,2018-01-19,2,25
21709,2018-01-20,2,25
21710,2018-01-21,2,25
21711,2018-01-22,2,25
21712,2018-01-23,2,25
21713,2018-01-24,2,25
21714,2018-01-25,2,25
21715,2018-01-26,2,25
21716,2018-01-27,2,25
21717,2018-01-28,2,25
21718,2018-01-29,2,25
21719,2018-01-30,2,25
21720,2018-01-31,2,25
21721,2018-02-01,2,25
21722,2018-02-02,2,25
21723,2018-02-03,2,25
21724,2018-02-04,2,25
21725,2018-02-05,2,25
21726,2018-02-06,2,25
21727,2018-02-07,2,25
21728,2018-02-08,2,25
21729,2018-02-09,2,25
21730,2018-02-10,2,25
21731,2018-02-11,2,25
21732,2018-02-12,2,25
21733,2018-02-13,2,25
21734,2018-02-14,2,25
21735,2018-02-15,2,25
21736,2018-02-16,2,25
21737,2018-02-17,2,25
21738,2018-02-18,2,25
21739,2018-02-19,2,25
21740,2018-02-20,2,25
21741,2018-02-21,2,25
21742,2018-02-22,2,25
21743,2018-02-23,2,25
21744,2018-02-24,2,25
21745,2018-02-25,2,25
21746,2018-02-26,2,25
21747,2018-02-27,2,25
21748,2018-02-28,2,25
21749,2018-03-01,2,25
21750,2018-03-02,2,25
21751,2018-03-03,2,25
21752,2018-03-04,2,25
21753,2018-03-05,2,25
21754,2018-03-06,2,25
21755,2018-03-07,2,25
21756,2018-03-08,2,25
21757,2018-03-09,2,25
21758,2018-03-10,2,25
21759,2018-03-11,2,25
21760,2018-03-12,2,25
21761,2018-03-13,2,25
21762,2018-03-14,2,25
21763,2018-03-15,2,25
21764,2018-03-16,2,25
21765,2018-03-17,2,25
21766,2018-03-18,2,25
21767,2018-03-19,2,25
21768,2018-03-20,2,25
21769,2018-03-21,2,25
21770,2018-03-22,2,25
21771,2018-03-23,2,25
21772,2018-03-24,2,25
21773,2018-03-25,2,25
21774,2018-03-26,2,25
21775,2018-03-27,2,25
21776,2018-03-28,2,25
21777,2018-03-29,2,25
21778,2018-03-30,2,25
21779,2018-03-31,2,25
21780,2018-01-01,3,25
21781,2018-01-02,3,25
21782,2018-01-03,3,25
21783,2018-01-04,3,25
21784,2018-01-05,3,25
21785,2018-01-06,3,25
21786,2018-01-07,3,25
21787,2018-01-08,3,25
21788,2018-01-09,3,25
21789,2018-01-10,3,25
21790,2018-01-11,3,25
21791,2018-01-12,3,25
21792,2018-01-13,3,25
21793,2018-01-14,3,25
21794,2018-01-15,3,25
21795,2018-01-16,3,25
21796,2018-01-17,3,25
21797,2018-01-18,3,25
21798,2018-01-19,3,25
21799,2018-01-20,3,25
21800,2018-01-21,3,25
21801,2018-01-22,3,25
21802,2018-01-23,3,25
21803,2018-01-24,3,25
21804,2018-01-25,3,25
21805,2018-01-26,3,25
21806,2018-01-27,3,25
21807,2018-01-28,3,25
21808,2018-01-29,3,25
21809,2018-01-30,3,25
21810,2018-01-31,3,25
21811,2018-02-01,3,25
21812,2018-02-02,3,25
21813,2018-02-03,3,25
21814,2018-02-04,3,25
21815,2018-02-05,3,25
21816,2018-02-06,3,25
21817,2018-02-07,3,25
21818,2018-02-08,3,25
21819,2018-02-09,3,25
21820,2018-02-10,3,25
21821,2018-02-11,3,25
21822,2018-02-12,3,25
21823,2018-02-13,3,25
21824,2018-02-14,3,25
21825,2018-02-15,3,25
21826,2018-02-16,3,25
21827,2018-02-17,3,25
21828,2018-02-18,3,25
21829,2018-02-19,3,25
21830,2018-02-20,3,25
21831,2018-02-21,3,25
21832,2018-02-22,3,25
21833,2018-02-23,3,25
21834,2018-02-24,3,25
21835,2018-02-25,3,25
21836,2018-02-26,3,25
21837,2018-02-27,3,25
21838,2018-02-28,3,25
21839,2018-03-01,3,25
21840,2018-03-02,3,25
21841,2018-03-03,3,25
21842,2018-03-04,3,25
21843,2018-03-05,3,25
21844,2018-03-06,3,25
21845,2018-03-07,3,25
21846,2018-03-08,3,25
21847,2018-03-09,3,25
21848,2018-03-10,3,25
21849,2018-03-11,3,25
21850,2018-03-12,3,25
21851,2018-03-13,3,25
21852,2018-03-14,3,25
21853,2018-03-15,3,25
21854,2018-03-16,3,25
21855,2018-03-17,3,25
21856,2018-03-18,3,25
21857,2018-03-19,3,25
21858,2018-03-20,3,25
21859,2018-03-21,3,25
21860,2018-03-22,3,25
21861,2018-03-23,3,25
21862,2018-03-24,3,25
21863,2018-03-25,3,25
21864,2018-03-26,3,25
21865,2018-03-27,3,25
21866,2018-03-28,3,25
21867,2018-03-29,3,25
21868,2018-03-30,3,25
21869,2018-03-31,3,25
22500,2018-01-01,1,26
22501,2018-01-02,1,26
22502,2018-01-03,1,26
22503,2018-01-04,1,26
22504,2018-01-05,1,26
22505,2018-01-06,1,26
22506,2018-01-07,1,26
22507,2018-01-08,1,26
22508,2018-01-09,1,26
22509,2018-01-10,1,26
22510,2018-01-11,1,26
22511,2018-01-12,1,26
22512,2018-01-13,1,26
22513,2018-01-14,1,26
22514,2018-01-15,1,26
22515,2018-01-16,1,26
22516,2018-01-17,1,26
22517,2018-01-18,1,26
22518,2018-01-19,1,26
22519,2018-01-20,1,26
22520,2018-01-21,1,26
22521,2018-01-22,1,26
22522,2018-01-23,1,26
22523,2018-01-24,1,26
22524,2018-01-25,1,26
22525,2018-01-26,1,26
22526,2018-01-27,1,26
22527,2018-01-28,1,26
22528,2018-01-29,1,26
22529,2018-01-30,1,26
22530,2018-01-31,1,26
22531,2018-02-01,1,26
22532,2018-02-02,1,26
22533,2018-02-03,1,26
22534,2018-02-04,1,26
22535,2018-02-05,1,26
22536,2018-02-06,1,26
22537,2018-02-07,1,26
22538,2018-02-08,1,26
22539,2018-02-09,1,26
22540,2018-02-10,1,26
22541,2018-02-11,1,26
22542,2018-02-12,1,26
22543,2018-02-13,1,26
22544,2018-02-14,1,26
22545,2018-02-15,1,26
22546,2018-02-16,1,26
22547,2018-02-17,1,26
22548,2018-02-18,1,26
22549,2018-02-19,1,26
22550,2018-02-20,1,26
22551,2018-02-21,1,26
22552,2018-02-22,1,26
22553,2018-02-23,1,26
22554,2018-02-24,1,26
22555,2018-02-25,1,26
22556,2018-02-26,1,26
22557,2018-02-27,1,26
22558,2018-02-28,1,26
22559,2018-03-01,1,26
22560,2018-03-02,1,26
22561,2018-03-03,1,26
22562,2018-03-04,1,26
22563,2018-03-05,1,26
22564,2018-03-06,1,26
22565,2018-03-07,1,26
22566,2018-03-08,1,26
22567,2018-03-09,1,26
22568,2018-03-10,1,26
22569,2018-03-11,1,26
22570,2018-03-12,1,26
22571,2018-03-13,1,26
22572,2018-03-14,1,26
22573,2018-03-15,1,26
22574,2018-03-16,1,26
22575,2018-03-17,1,26
22576,2018-03-18,1,26
22577,2018-03-19,1,26
22578,2018-03-20,1,26
22579,2018-03-21,1,26
22580,2018-03-22,1,26
22581,2018-03-23,1,26
22582,2018-03-24,1,26
22583,2018-03-25,1,26
22584,2018-03-26,1,26
22585,2018-03-27,1,26
22586,2018-03-28,1,26
22587,2018-03-29,1,26
22588,2018-03-30,1,26
22589,2018-03-31,1,26
22590,2018-01-01,2,26
22591,2018-01-02,2,26
22592,2018-01-03,2,26
22593,2018-01-04,2,26
22594,2018-01-05,2,26
22595,2018-01-06,2,26
22596,2018-01-07,2,26
22597,2018-01-08,2,26
22598,2018-01-09,2,26
22599,2018-01-10,2,26
22600,2018-01-11,2,26
22601,2018-01-12,2,26
22602,2018-01-13,2,26
22603,2018-01-14,2,26
22604,2018-01-15,2,26
22605,2018-01-16,2,26
22606,2018-01-17,2,26
22607,2018-01-18,2,26
22608,2018-01-19,2,26
22609,2018-01-20,2,26
22610,2018-01-21,2,26
22611,2018-01-22,2,26
22612,2018-01-23,2,26
22613,2018-01-24,2,26
22614,2018-01-25,2,26
22615,2018-01-26,2,26
22616,2018-01-27,2,26
22617,2018-01-28,2,26
22618,2018-01-29,2,26
22619,2018-01-30,2,26
22620,2018-01-31,2,26
22621,2018-02-01,2,26
22622,2018-02-02,2,26
22623,2018-02-03,2,26
22624,2018-02-04,2,26
22625,2018-02-05,2,26
22626,2018-02-06,2,26
22627,2018-02-07,2,26
22628,2018-02-08,2,26
22629,2018-02-09,2,26
22630,2018-02-10,2,26
22631,2018-02-11,2,26
22632,2018-02-12,2,26
22633,2018-02-13,2,26
22634,2018-02-14,2,26
22635,2018-02-15,2,26
22636,2018-02-16,2,26
22637,2018-02-17,2,26
22638,2018-02-18,2,26
22639,2018-02-19,2,26
22640,2018-02-20,2,26
22641,2018-02-21,2,26
22642,2018-02-22,2,26
22643,2018-02-23,2,26
22644,2018-02-24,2,26
22645,2018-02-25,2,26
22646,2018-02-26,2,26
22647,2018-02-27,2,26
22648,2018-02-28,2,26
22649,2018-03-01,2,26
22650,2018-03-02,2,26
22651,2018-03-03,2,26
22652,2018-03-04,2,26
22653,2018-03-05,2,26
22654,2018-03-06,2,26
22655,2018-03-07,2,26
22656,2018-03-08,2,26
22657,2018-03-09,2,26
22658,2018-03-10,2,26
22659,2018-03-11,2,26
22660,2018-03-12,2,26
22661,2018-03-13,2,26
22662,2018-03-14,2,26
22663,2018-03-15,2,26
22664,2018-03-16,2,26
22665,2018-03-17,2,26
22666,2018-03-18,2,26
22667,2018-03-19,2,26
22668,2018-03-20,2,26
22669,2018-03-21,2,26
22670,2018-03-22,2,26
22671,2018-03-23,2,26
22672,2018-03-24,2,26
22673,2018-03-25,2,26
22674,2018-03-26,2,26
22675,2018-03-27,2,26
22676,2018-03-28,2,26
22677,2018-03-29,2,26
22678,2018-03-30,2,26
22679,2018-03-31,2,26
22680,2018-01-01,3,26
22681,2018-01-02,3,26
22682,2018-01-03,3,26
22683,2018-01-04,3,26
22684,2018-01-05,3,26
22685,2018-01-06,3,26
22686,2018-01-07,3,26
22687,2018-01-08,3,26
22688,2018-01-09,3,26
22689,2018-01-10,3,26
22690,2018-01-11,3,26
22691,2018-01-12,3,26
22692,2018-01-13,3,26
22693,2018-01-14,3,26
22694,2018-01-15,3,26
22695,2018-01-16,3,26
22696,2018-01-17,3,26
22697,2018-01-18,3,26
22698,2018-01-19,3,26
22699,2018-01-20,3,26
22700,2018-01-21,3,26
22701,2018-01-22,3,26
22702,2018-01-23,3,26
22703,2018-01-24,3,26
22704,2018-01-25,3,26
22705,2018-01-26,3,26
22706,2018-01-27,3,26
22707,2018-01-28,3,26
22708,2018-01-29,3,26
22709,2018-01-30,3,26
22710,2018-01-31,3,26
22711,2018-02-01,3,26
22712,2018-02-02,3,26
22713,2018-02-03,3,26
22714,2018-02-04,3,26
22715,2018-02-05,3,26
22716,2018-02-06,3,26
22717,2018-02-07,3,26
22718,2018-02-08,3,26
22719,2018-02-09,3,26
22720,2018-02-10,3,26
22721,2018-02-11,3,26
22722,2018-02-12,3,26
22723,2018-02-13,3,26
22724,2018-02-14,3,26
22725,2018-02-15,3,26
22726,2018-02-16,3,26
22727,2018-02-17,3,26
22728,2018-02-18,3,26
22729,2018-02-19,3,26
22730,2018-02-20,3,26
22731,2018-02-21,3,26
22732,2018-02-22,3,26
22733,2018-02-23,3,26
22734,2018-02-24,3,26
22735,2018-02-25,3,26
22736,2018-02-26,3,26
22737,2018-02-27,3,26
22738,2018-02-28,3,26
22739,2018-03-01,3,26
22740,2018-03-02,3,26
22741,2018-03-03,3,26
22742,2018-03-04,3,26
22743,2018-03-05,3,26
22744,2018-03-06,3,26
22745,2018-03-07,3,26
22746,2018-03-08,3,26
22747,2018-03-09,3,26
22748,2018-03-10,3,26
22749,2018-03-11,3,26
22750,2018-03-12,3,26
22751,2018-03-13,3,26
22752,2018-03-14,3,26
22753,2018-03-15,3,26
22754,2018-03-16,3,26
22755,2018-03-17,3,26
22756,2018-03-18,3,26
22757,2018-03-19,3,26
22758,2018-03-20,3,26
22759,2018-03-21,3,26
22760,2018-03-22,3,26
22761,2018-03-23,3,26
22762,2018-03-24,3,26
22763,2018-03-25,3,26
22764,2018-03-26,3,26
22765,2018-03-27,3,26
22766,2018-03-28,3,26
22767,2018-03-29,3,26
22768,2018-03-30,3,26
22769,2018-03-31,3,26
23400,2018-01-01,1,27
23401,2018-01-02,1,27
23402,2018-01-03,1,27
23403,2018-01-04,1,27
23404,2018-01-05,1,27
23405,2018-01-06,1,27
23406,2018-01-07,1,27
23407,2018-01-08,1,27
23408,2018-01-09,1,27
23409,2018-01-10,1,27
23410,2018-01-11,1,27
23411,2018-01-12,1,27
23412,2018-01-13,1,27
23413,2018-01-14,1,27
23414,2018-01-15,1,27
23415,2018-01-16,1,27
23416,2018-01-17,1,27
23417,2018-01-18,1,27
23418,2018-01-19,1,27
23419,2018-01-20,1,27
23420,2018-01-21,1,27
23421,2018-01-22,1,27
23422,2018-01-23,1,27
23423,2018-01-24,1,27
23424,2018-01-25,1,27
23425,2018-01-26,1,27
23426,2018-01-27,1,27
23427,2018-01-28,1,27
23428,2018-01-29,1,27
23429,2018-01-30,1,27
23430,2018-01-31,1,27
23431,2018-02-01,1,27
23432,2018-02-02,1,27
23433,2018-02-03,1,27
23434,2018-02-04,1,27
23435,2018-02-05,1,27
23436,2018-02-06,1,27
23437,2018-02-07,1,27
23438,2018-02-08,1,27
23439,2018-02-09,1,27
23440,2018-02-10,1,27
23441,2018-02-11,1,27
23442,2018-02-12,1,27
23443,2018-02-13,1,27
23444,2018-02-14,1,27
23445,2018-02-15,1,27
23446,2018-02-16,1,27
23447,2018-02-17,1,27
23448,2018-02-18,1,27
23449,2018-02-19,1,27
23450,2018-02-20,1,27
23451,2018-02-21,1,27
23452,2018-02-22,1,27
23453,2018-02-23,1,27
23454,2018-02-24,1,27
23455,2018-02-25,1,27
23456,2018-02-26,1,27
23457,2018-02-27,1,27
23458,2018-02-28,1,27
23459,2018-03-01,1,27
23460,2018-03-02,1,27
23461,2018-03-03,1,27
23462,2018-03-04,1,27
23463,2018-03-05,1,27
23464,2018-03-06,1,27
23465,2018-03-07,1,27
23466,2018-03-08,1,27
23467,2018-03-09,1,27
23468,2018-03-10,1,27
23469,2018-03-11,1,27
23470,2018-03-12,1,27
23471,2018-03-13,1,27
23472,2018-03-14,1,27
23473,2018-03-15,1,27
23474,2018-03-16,1,27
23475,2018-03-17,1,27
23476,2018-03-18,1,27
23477,2018-03-19,1,27
23478,2018-03-20,1,27
23479,2018-03-21,1,27
23480,2018-03-22,1,27
23481,2018-03-23,1,27
23482,2018-03-24,1,27
23483,2018-03-25,1,27
23484,2018-03-26,1,27
23485,2018-03-27,1,27
23486,2018-03-28,1,27
23487,2018-03-29,1,27
23488,2018-03-30,1,27
23489,2018-03-31,1,27
23490,2018-01-01,2,27
23491,2018-01-02,2,27
23492,2018-01-03,2,27
23493,2018-01-04,2,27
23494,2018-01-05,2,27
23495,2018-01-06,2,27
23496,2018-01-07,2,27
23497,2018-01-08,2,27
23498,2018-01-09,2,27
23499,2018-01-10,2,27
23500,2018-01-11,2,27
23501,2018-01-12,2,27
23502,2018-01-13,2,27
23503,2018-01-14,2,27
23504,2018-01-15,2,27
23505,2018-01-16,2,27
23506,2018-01-17,2,27
23507,2018-01-18,2,27
23508,2018-01-19,2,27
23509,2018-01-20,2,27
23510,2018-01-21,2,27
23511,2018-01-22,2,27
23512,2018-01-23,2,27
23513,2018-01-24,2,27
23514,2018-01-25,2,27
23515,2018-01-26,2,27
23516,2018-01-27,2,27
23517,2018-01-28,2,27
23518,2018-01-29,2,27
23519,2018-01-30,2,27
23520,2018-01-31,2,27
23521,2018-02-01,2,27
23522,2018-02-02,2,27
23523,2018-02-03,2,27
23524,2018-02-04,2,27
23525,2018-02-05,2,27
23526,2018-02-06,2,27
23527,2018-02-07,2,27
23528,2018-02-08,2,27
23529,2018-02-09,2,27
23530,2018-02-10,2,27
23531,2018-02-11,2,27
23532,2018-02-12,2,27
23533,2018-02-13,2,27
23534,2018-02-14,2,27
23535,2018-02-15,2,27
23536,2018-02-16,2,27
23537,2018-02-17,2,27
23538,2018-02-18,2,27
23539,2018-02-19,2,27
23540,2018-02-20,2,27
23541,2018-02-21,2,27
23542,2018-02-22,2,27
23543,2018-02-23,2,27
23544,2018-02-24,2,27
23545,2018-02-25,2,27
23546,2018-02-26,2,27
23547,2018-02-27,2,27
23548,2018-02-28,2,27
23549,2018-03-01,2,27
23550,2018-03-02,2,27
23551,2018-03-03,2,27
23552,2018-03-04,2,27
23553,2018-03-05,2,27
23554,2018-03-06,2,27
23555,2018-03-07,2,27
23556,2018-03-08,2,27
23557,2018-03-09,2,27
23558,2018-03-10,2,27
23559,2018-03-11,2,27
23560,2018-03-12,2,27
23561,2018-03-13,2,27
23562,2018-03-14,2,27
23563,2018-03-15,2,27
23564,2018-03-16,2,27
23565,2018-03-17,2,27
23566,2018-03-18,2,27
23567,2018-03-19,2,27
23568,2018-03-20,2,27
23569,2018-03-21,2,27
23570,2018-03-22,2,27
23571,2018-03-23,2,27
23572,2018-03-24,2,27
23573,2018-03-25,2,27
23574,2018-03-26,2,27
23575,2018-03-27,2,27
23576,2018-03-28,2,27
23577,2018-03-29,2,27
23578,2018-03-30,2,27
23579,2018-03-31,2,27
23580,2018-01-01,3,27
23581,2018-01-02,3,27
23582,2018-01-03,3,27
23583,2018-01-04,3,27
23584,2018-01-05,3,27
23585,2018-01-06,3,27
23586,2018-01-07,3,27
23587,2018-01-08,3,27
23588,2018-01-09,3,27
23589,2018-01-10,3,27
23590,2018-01-11,3,27
23591,2018-01-12,3,27
23592,2018-01-13,3,27
23593,2018-01-14,3,27
23594,2018-01-15,3,27
23595,2018-01-16,3,27
23596,2018-01-17,3,27
23597,2018-01-18,3,27
23598,2018-01-19,3,27
23599,2018-01-20,3,27
23600,2018-01-21,3,27
23601,2018-01-22,3,27
23602,2018-01-23,3,27
23603,2018-01-24,3,27
23604,2018-01-25,3,27
23605,2018-01-26,3,27
23606,2018-01-27,3,27
23607,2018-01-28,3,27
23608,2018-01-29,3,27
23609,2018-01-30,3,27
23610,2018-01-31,3,27
23611,2018-02-01,3,27
23612,2018-02-02,3,27
23613,2018-02-03,3,27
23614,2018-02-04,3,27
23615,2018-02-05,3,27
23616,2018-02-06,3,27
23617,2018-02-07,3,27
23618,2018-02-08,3,27
23619,2018-02-09,3,27
23620,2018-02-10,3,27
23621,2018-02-11,3,27
23622,2018-02-12,3,27
23623,2018-02-13,3,27
23624,2018-02-14,3,27
23625,2018-02-15,3,27
23626,2018-02-16,3,27
23627,2018-02-17,3,27
23628,2018-02-18,3,27
23629,2018-02-19,3,27
23630,2018-02-20,3,27
23631,2018-02-21,3,27
23632,2018-02-22,3,27
23633,2018-02-23,3,27
23634,2018-02-24,3,27
23635,2018-02-25,3,27
23636,2018-02-26,3,27
23637,2018-02-27,3,27
23638,2018-02-28,3,27
23639,2018-03-01,3,27
23640,2018-03-02,3,27
23641,2018-03-03,3,27
23642,2018-03-04,3,27
23643,2018-03-05,3,27
23644,2018-03-06,3,27
23645,2018-03-07,3,27
23646,2018-03-08,3,27
23647,2018-03-09,3,27
23648,2018-03-10,3,27
23649,2018-03-11,3,27
23650,2018-03-12,3,27
23651,2018-03-13,3,27
23652,2018-03-14,3,27
23653,2018-03-15,3,27
23654,2018-03-16,3,27
23655,2018-03-17,3,27
23656,2018-03-18,3,27
23657,2018-03-19,3,27
23658,2018-03-20,3,27
23659,2018-03-21,3,27
23660,2018-03-22,3,27
23661,2018-03-23,3,27
23662,2018-03-24,3,27
23663,2018-03-25,3,27
23664,2018-03-26,3,27
23665,2018-03-27,3,27
23666,2018-03-28,3,27
23667,2018-03-29,3,27
23668,2018-03-30,3,27
23669,2018-03-31,3,27
24300,2018-01-01,1,28
24301,2018-01-02,1,28
24302,2018-01-03,1,28
24303,2018-01-04,1,28
24304,2018-01-05,1,28
24305,2018-01-06,1,28
24306,2018-01-07,1,28
24307,2018-01-08,1,28
24308,2018-01-09,1,28
24309,2018-01-10,1,28
24310,2018-01-11,1,28
24311,2018-01-12,1,28
24312,2018-01-13,1,28
24313,2018-01-14,1,28
24314,2018-01-15,1,28
24315,2018-01-16,1,28
24316,2018-01-17,1,28
24317,2018-01-18,1,28
24318,2018-01-19,1,28
24319,2018-01-20,1,28
24320,2018-01-21,1,28
24321,2018-01-22,1,28
24322,2018-01-23,1,28
24323,2018-01-24,1,28
24324,2018-01-25,1,28
24325,2018-01-26,1,28
24326,2018-01-27,1,28
24327,2018-01-28,1,28
24328,2018-01-29,1,28
24329,2018-01-30,1,28
24330,2018-01-31,1,28
24331,2018-02-01,1,28
24332,2018-02-02,1,28
24333,2018-02-03,1,28
24334,2018-02-04,1,28
24335,2018-02-05,1,28
24336,2018-02-06,1,28
24337,2018-02-07,1,28
24338,2018-02-08,1,28
24339,2018-02-09,1,28
24340,2018-02-10,1,28
24341,2018-02-11,1,28
24342,2018-02-12,1,28
24343,2018-02-13,1,28
24344,2018-02-14,1,28
24345,2018-02-15,1,28
24346,2018-02-16,1,28
24347,2018-02-17,1,28
24348,2018-02-18,1,28
24349,2018-02-19,1,28
24350,2018-02-20,1,28
24351,2018-02-21,1,28
24352,2018-02-22,1,28
24353,2018-02-23,1,28
24354,2018-02-24,1,28
24355,2018-02-25,1,28
24356,2018-02-26,1,28
24357,2018-02-27,1,28
24358,2018-02-28,1,28
24359,2018-03-01,1,28
24360,2018-03-02,1,28
24361,2018-03-03,1,28
24362,2018-03-04,1,28
24363,2018-03-05,1,28
24364,2018-03-06,1,28
24365,2018-03-07,1,28
24366,2018-03-08,1,28
24367,2018-03-09,1,28
24368,2018-03-10,1,28
24369,2018-03-11,1,28
24370,2018-03-12,1,28
24371,2018-03-13,1,28
24372,2018-03-14,1,28
24373,2018-03-15,1,28
24374,2018-03-16,1,28
24375,2018-03-17,1,28
24376,2018-03-18,1,28
24377,2018-03-19,1,28
24378,2018-03-20,1,28
24379,2018-03-21,1,28
24380,2018-03-22,1,28
24381,2018-03-23,1,28
24382,2018-03-24,1,28
24383,2018-03-25,1,28
24384,2018-03-26,1,28
24385,2018-03-27,1,28
24386,2018-03-28,1,28
24387,2018-03-29,1,28
24388,2018-03-30,1,28
24389,2018-03-31,1,28
24390,2018-01-01,2,28
24391,2018-01-02,2,28
24392,2018-01-03,2,28
24393,2018-01-04,2,28
24394,2018-01-05,2,28
24395,2018-01-06,2,28
24396,2018-01-07,2,28
24397,2018-01-08,2,28
24398,2018-01-09,2,28
24399,2018-01-10,2,28
24400,2018-01-11,2,28
24401,2018-01-12,2,28
24402,2018-01-13,2,28
24403,2018-01-14,2,28
24404,2018-01-15,2,28
24405,2018-01-16,2,28
24406,2018-01-17,2,28
24407,2018-01-18,2,28
24408,2018-01-19,2,28
24409,2018-01-20,2,28
