id,date,store,item,sales
12436,8/5/2024,1,12,12
43795,7/5/2026,1,40,33
35800,8/9/2025,1,33,48
13019,3/11/2026,1,12,27
2567,7/22/2024,1,3,10
16370,5/16/2026,1,15,32
24402,5/18/2024,1,23,37
40859,6/19/2024,1,38,31
37477,3/14/2024,1,35,47
50811,9/24/2024,1,47,51
36418,4/19/2024,1,34,71
14642,8/21/2024,1,14,11
13385,3/12/2024,1,13,22
540,1/1/2025,1,1,21
8761,7/12/2023,1,9,6
3277,7/2/2026,1,3,25
10207,6/27/2024,1,10,7
21495,5/31/2025,1,20,84
40222,9/20/2025,1,37,34
52884,5/30/2024,1,49,32
2907,6/27/2025,1,3,31
12553,11/30/2024,1,12,14
3101,1/7/2026,1,3,34
15260,5/1/2026,1,14,26
46341,6/26/2024,1,43,43
22467,1/28/2025,1,21,97
43155,10/3/2024,1,40,53
7988,5/29/2024,1,8,17
17211,9/4/2025,1,16,18
10018,12/21/2023,1,10,18
19889,1/6/2024,1,19,77
21294,11/11/2024,1,20,105
11574,3/26/2025,1,11,18
4473,10/12/2023,1,5,29
7049,11/1/2024,1,7,39
47828,7/23/2025,1,44,21
37606,7/21/2024,1,35,22
21444,4/10/2025,1,20,79
28657,1/14/2024,1,27,54
9312,1/13/2025,1,9,23
32627,11/29/2025,1,30,107
27384,7/20/2023,1,26,38
33007,12/15/2023,1,31,38
7406,10/24/2025,1,7,12
26264,6/24/2026,1,24,38
44701,12/28/2025,1,41,23
45340,9/28/2024,1,42,28
44467,5/8/2025,1,41,16
53745,10/9/2023,1,50,43
17007,2/12/2025,1,16,41
21199,8/8/2024,1,20,42
16299,3/6/2026,1,15,38
32745,3/27/2026,1,30,80
28867,8/11/2024,1,27,23
6052,2/7/2025,1,6,24
20258,1/9/2025,1,19,86
49977,6/12/2025,1,46,43
17401,3/13/2026,1,16,24
25889,6/14/2025,1,24,41
37716,11/8/2024,1,35,33
34498,1/14/2025,1,32,69
25722,12/29/2024,1,24,56
51521,9/5/2023,1,48,21
48985,9/23/2025,1,45,19
4281,4/2/2026,1,4,16
22440,1/1/2025,1,21,86
43759,5/30/2026,1,40,43
14786,1/12/2025,1,14,19
44048,3/15/2024,1,41,21
42832,11/15/2023,1,40,39
28779,5/15/2024,1,27,42
52423,2/23/2026,1,48,42
50307,5/8/2026,1,46,55
20365,4/26/2025,1,19,51
14659,9/7/2024,1,14,19
26092,1/3/2026,1,24,43
12747,6/12/2025,1,12,12
45034,11/27/2023,1,42,32
20211,11/23/2024,1,19,50
40218,9/16/2025,1,37,35
53210,4/21/2025,1,49,45
591,2/21/2025,1,1,21
21486,5/22/2025,1,20,82
49264,6/29/2026,1,45,23
17877,7/2/2024,1,17,18
17067,4/13/2025,1,16,31
8909,12/7/2023,1,9,17
43261,1/17/2025,1,40,49
39294,3/6/2026,1,36,45
40060,4/11/2025,1,37,61
36780,4/16/2025,1,34,31
5440,6/5/2026,1,5,31
37290,9/9/2023,1,35,25
39503,10/2/2023,1,37,48
37076,2/6/2026,1,34,46
29805,3/7/2024,1,28,53
54526,11/28/2025,1,50,49
142,11/30/2023,1,1,14
50919,1/10/2025,1,47,58
15032,9/15/2025,1,14,20
29257,9/5/2025,1,27,17
14468,2/29/2024,1,14,27
1205,10/29/2023,1,2,18
9956,10/20/2023,1,10,22
3215,5/1/2026,1,3,25
3011,10/9/2025,1,3,24
5810,6/10/2024,1,6,19
47199,11/2/2023,1,44,34
29034,1/25/2025,1,27,49
38795,10/23/2024,1,36,44
32241,11/8/2024,1,30,81
28912,9/25/2024,1,27,56
49331,9/5/2023,1,46,23
16118,9/6/2025,1,15,31
34376,9/14/2024,1,32,49
29996,9/14/2024,1,28,35
14441,2/2/2024,1,14,34
33161,5/17/2024,1,31,35
13059,4/20/2026,1,12,23
34476,12/23/2024,1,32,104
45406,12/3/2024,1,42,39
6797,2/23/2024,1,7,29
28595,11/13/2023,1,27,50
16530,10/24/2023,1,16,31
42890,1/12/2024,1,40,50
49511,3/3/2024,1,46,53
2051,2/21/2026,1,2,26
30409,11/1/2025,1,28,52
37334,10/23/2023,1,35,30
10046,1/18/2024,1,10,17
7370,9/18/2025,1,7,13
48998,10/6/2025,1,45,25
18201,5/22/2025,1,17,24
40058,4/9/2025,1,37,58
46857,11/24/2025,1,43,24
47753,5/9/2025,1,44,17
3118,1/24/2026,1,3,44
5017,4/8/2025,1,5,31
16777,6/27/2024,1,16,20
28068,6/3/2025,1,26,33
38038,9/26/2025,1,35,25
20879,9/23/2023,1,20,55
22602,6/12/2025,1,21,66
37929,6/9/2025,1,35,37
29290,10/8/2025,1,27,37
20928,11/11/2023,1,20,83
35530,11/12/2024,1,33,68
35062,8/2/2023,1,33,45
14293,9/7/2023,1,14,13
11669,6/29/2025,1,11,12
32969,11/7/2023,1,31,58
18819,1/31/2024,1,18,52
931,1/27/2026,1,1,29
34345,8/14/2024,1,32,30
21916,7/27/2023,1,21,47
19867,12/15/2023,1,19,82
27058,8/27/2025,1,25,33
30300,7/15/2025,1,28,19
43072,7/12/2024,1,40,33
38088,11/15/2025,1,35,27
10070,2/11/2024,1,10,28
22634,7/14/2025,1,21,32
54261,3/8/2025,1,50,77
33733,12/10/2025,1,31,80
12688,4/14/2025,1,12,17
49457,1/9/2024,1,46,48
16577,12/10/2023,1,16,21
29634,9/18/2023,1,28,31
24065,6/15/2026,1,22,54
45398,11/25/2024,1,42,25
31155,11/17/2024,1,29,43
11120,12/28/2023,1,11,12
52727,12/25/2023,1,49,60
3423,11/26/2023,1,4,28
1316,2/17/2024,1,2,26
27110,10/18/2025,1,25,34
20920,11/3/2023,1,20,76
34623,5/19/2025,1,32,90
8131,10/19/2024,1,8,16
6850,4/16/2024,1,7,29
8166,11/23/2024,1,8,19
22052,12/10/2023,1,21,52
50466,10/15/2023,1,47,44
24483,8/7/2024,1,23,37
29703,11/26/2023,1,28,35
36204,9/18/2023,1,34,68
40980,10/18/2024,1,38,43
47244,12/17/2023,1,44,36
53705,8/30/2023,1,50,22
38025,9/13/2025,1,35,19
50247,3/9/2026,1,46,37
48672,11/14/2024,1,45,24
39925,11/27/2024,1,37,67
36464,6/4/2024,1,34,53
54195,1/1/2025,1,50,47
33150,5/6/2024,1,31,54
32659,12/31/2025,1,30,71
6330,11/12/2025,1,6,30
41446,1/27/2026,1,38,57
42270,5/1/2025,1,39,23
41743,11/21/2023,1,39,56
1541,9/29/2024,1,2,23
5110,7/10/2025,1,5,19
37122,3/24/2026,1,34,22
10651,9/14/2025,1,10,20
18575,5/31/2026,1,17,41
46384,8/8/2024,1,43,11
40154,7/14/2025,1,37,50
36567,9/15/2024,1,34,22
2234,8/24/2023,1,3,8
33450,3/2/2025,1,31,89
47862,8/26/2025,1,44,15
14897,5/3/2025,1,14,17
42932,2/23/2024,1,40,51
27865,11/12/2024,1,26,30
52498,5/9/2026,1,48,48
48455,4/11/2024,1,45,21
27383,7/19/2023,1,26,30
13781,4/12/2025,1,13,33
39450,8/10/2023,1,37,46
10211,7/1/2024,1,10,15
36004,3/1/2026,1,33,58
40853,6/13/2024,1,38,46
35185,12/3/2023,1,33,76
53889,3/1/2024,1,50,69
17861,6/16/2024,1,17,14
52428,2/28/2026,1,48,72
3927,4/13/2025,1,4,22
19225,3/12/2025,1,18,46
32616,11/18/2025,1,30,70
2394,1/31/2024,1,3,24
7894,2/25/2024,1,8,22
35251,2/7/2024,1,33,89
16787,7/7/2024,1,16,19
43883,10/2/2023,1,41,21
13624,11/6/2024,1,13,29
39170,11/2/2025,1,36,54
32326,2/1/2025,1,30,106
36926,9/9/2025,1,34,19
30838,1/5/2024,1,29,64
45376,11/3/2024,1,42,39
10229,7/19/2024,1,10,12
24453,7/8/2024,1,23,29
14298,9/12/2023,1,14,25
2957,8/16/2025,1,3,26
49935,5/1/2025,1,46,59
29577,7/23/2023,1,28,29
38039,9/27/2025,1,35,31
23918,1/19/2026,1,22,59
53502,2/7/2026,1,49,49
16714,4/25/2024,1,16,20
22342,9/25/2024,1,21,55
49230,5/26/2026,1,45,45
17274,11/6/2025,1,16,25
53707,9/1/2023,1,50,28
9417,4/28/2025,1,9,4
1873,8/27/2025,1,2,26
30168,3/5/2025,1,28,48
30676,7/27/2023,1,29,45
48732,1/13/2025,1,45,38
16866,9/24/2024,1,16,19
22776,12/3/2025,1,21,71
48817,4/8/2025,1,45,29
20595,12/12/2025,1,19,93
53310,7/30/2025,1,49,22
43486,8/30/2025,1,40,29
42262,4/23/2025,1,39,39
14514,4/15/2024,1,14,30
27530,12/13/2023,1,26,32
49858,2/13/2025,1,46,66
34661,6/26/2025,1,32,68
49360,10/4/2023,1,46,31
1797,6/12/2025,1,2,31
18760,12/3/2023,1,18,56
26687,8/21/2024,1,25,42
37509,4/15/2024,1,35,44
21528,7/3/2025,1,20,52
27057,8/26/2025,1,25,33
7722,9/6/2023,1,8,15
49573,5/4/2024,1,46,44
17293,11/25/2025,1,16,34
43527,10/10/2025,1,40,48
28132,8/6/2025,1,26,29
36118,6/23/2026,1,33,89
52877,5/23/2024,1,49,31
54003,6/23/2024,1,50,24
11963,4/19/2026,1,11,16
10689,10/22/2025,1,10,21
28972,11/24/2024,1,27,56
24354,3/31/2024,1,23,54
10668,10/1/2025,1,10,20
54532,12/4/2025,1,50,45
6490,4/21/2026,1,6,26
1782,5/28/2025,1,2,31
39551,11/19/2023,1,37,53
27907,12/24/2024,1,26,34
11509,1/20/2025,1,11,10
53963,5/14/2024,1,50,45
51295,1/21/2026,1,47,17
42774,9/18/2023,1,40,32
44336,12/28/2024,1,41,15
22259,7/4/2024,1,21,56
2254,9/13/2023,1,3,19
6053,2/8/2025,1,6,28
39054,7/9/2025,1,36,27
35583,1/4/2025,1,33,68
12265,2/16/2024,1,12,17
53489,1/25/2026,1,49,64
41057,1/3/2025,1,38,51
20727,4/23/2026,1,19,72
23917,1/18/2026,1,22,69
25953,8/17/2025,1,24,46
40372,2/17/2026,1,37,58
54421,8/15/2025,1,50,36
23237,3/9/2024,1,22,76
36645,12/2/2024,1,34,23
25435,3/17/2024,1,24,64
53773,11/6/2023,1,50,40
50928,1/19/2025,1,47,66
18151,4/2/2025,1,17,35
25297,10/31/2023,1,24,88
17486,6/6/2026,1,16,23
16195,11/22/2025,1,15,32
32335,2/10/2025,1,30,138
29746,1/8/2024,1,28,48
5773,5/4/2024,1,6,21
54137,11/4/2024,1,50,40
41965,6/30/2024,1,39,42
36930,9/13/2025,1,34,26
35928,12/15/2025,1,33,69
51205,10/23/2025,1,47,25
41875,4/1/2024,1,39,52
34023,9/27/2023,1,32,44
51586,11/9/2023,1,48,35
33775,1/21/2026,1,31,93
6275,9/18/2025,1,6,10
45809,1/10/2026,1,42,36
29572,7/18/2023,1,28,19
37170,5/11/2026,1,34,33
10014,12/17/2023,1,10,21
21979,9/28/2023,1,21,48
10815,2/25/2026,1,10,20
18529,4/15/2026,1,17,54
42761,9/5/2023,1,40,24
26446,12/24/2023,1,25,49
6523,5/24/2026,1,6,33
46195,2/1/2024,1,43,27
33064,2/10/2024,1,31,77
38669,6/19/2024,1,36,32
845,11/2/2025,1,1,30
23612,3/19/2025,1,22,63
3587,5/8/2024,1,4,34
7916,3/18/2024,1,8,20
14165,5/1/2026,1,13,29
48911,7/11/2025,1,45,22
47772,5/28/2025,1,44,19
15818,11/10/2024,1,15,17
17745,2/21/2024,1,17,30
53415,11/12/2025,1,49,27
36883,7/28/2025,1,34,14
28061,5/27/2025,1,26,31
35921,12/8/2025,1,33,84
21762,2/22/2026,1,20,97
25724,12/31/2024,1,24,39
6643,9/22/2023,1,7,19
13766,3/28/2025,1,13,35
18628,7/24/2023,1,18,33
34803,11/15/2025,1,32,60
14714,11/1/2024,1,14,20
28120,7/25/2025,1,26,32
49444,12/27/2023,1,46,47
1756,5/2/2025,1,2,20
4000,6/25/2025,1,4,14
38786,10/14/2024,1,36,41
50519,12/7/2023,1,47,35
22583,5/24/2025,1,21,59
51191,10/9/2025,1,47,32
33301,10/4/2024,1,31,40
38113,12/10/2025,1,35,59
45293,8/12/2024,1,42,9
35660,3/22/2025,1,33,59
38067,10/25/2025,1,35,29
10515,5/1/2025,1,10,18
42260,4/21/2025,1,39,35
4751,7/16/2024,1,5,13
36450,5/21/2024,1,34,72
34527,2/12/2025,1,32,84
39087,8/11/2025,1,36,27
12240,1/22/2024,1,12,28
49455,1/7/2024,1,46,30
44721,1/17/2026,1,41,26
8840,9/29/2023,1,9,26
28442,6/12/2026,1,26,44
18744,11/17/2023,1,18,46
52524,6/4/2026,1,48,44
648,4/19/2025,1,1,28
7568,4/4/2026,1,7,24
12111,9/15/2023,1,12,7
46253,3/30/2024,1,43,21
41467,2/17/2026,1,38,69
49207,5/3/2026,1,45,28
968,3/5/2026,1,1,23
33089,3/6/2024,1,31,83
8325,5/1/2025,1,8,9
51990,12/17/2024,1,48,27
3490,2/1/2024,1,4,47
27738,7/8/2024,1,26,38
31656,4/2/2026,1,29,88
10301,9/29/2024,1,10,13
28971,11/23/2024,1,27,41
40724,2/5/2024,1,38,42
18411,12/18/2025,1,17,55
33408,1/19/2025,1,31,75
43201,11/18/2024,1,40,28
50276,4/7/2026,1,46,44
46258,4/4/2024,1,43,22
31141,11/3/2024,1,29,62
53407,11/4/2025,1,49,35
17699,1/6/2024,1,17,38
10970,7/31/2023,1,11,13
13948,9/26/2025,1,13,27
30700,8/20/2023,1,29,28
43220,12/7/2024,1,40,61
10180,5/31/2024,1,10,17
10338,11/5/2024,1,10,22
40887,7/17/2024,1,38,32
36402,4/3/2024,1,34,71
33590,7/20/2025,1,31,40
45657,8/11/2025,1,42,16
13452,5/18/2024,1,13,39
29612,8/27/2023,1,28,30
51382,4/18/2026,1,47,29
20646,2/1/2026,1,19,89
40787,4/8/2024,1,38,32
9888,8/13/2023,1,10,6
14013,11/30/2025,1,13,31
47293,2/4/2024,1,44,45
45855,2/25/2026,1,42,28
22496,2/26/2025,1,21,82
14505,4/6/2024,1,14,37
39833,8/27/2024,1,37,48
26418,11/26/2023,1,25,55
3989,6/14/2025,1,4,14
36591,10/9/2024,1,34,21
1013,4/19/2026,1,1,25
40052,4/3/2025,1,37,56
15458,11/16/2023,1,15,21
22777,12/4/2025,1,21,84
38420,10/14/2023,1,36,43
50847,10/30/2024,1,47,78
20405,6/5/2025,1,19,86
40626,10/30/2023,1,38,23
1991,12/23/2025,1,2,37
34630,5/26/2025,1,32,75
3263,6/18/2026,1,3,18
12393,6/23/2024,1,12,8
2268,9/27/2023,1,3,24
32378,3/25/2025,1,30,78
9486,7/6/2025,1,9,4
39866,9/29/2024,1,37,40
30764,10/23/2023,1,29,29
45601,6/16/2025,1,42,31
27593,2/14/2024,1,26,42
51885,9/3/2024,1,48,24
51468,7/14/2023,1,48,34
19539,1/20/2026,1,18,90
36656,12/13/2024,1,34,34
40508,7/3/2026,1,37,20
14117,3/14/2026,1,13,57
16162,10/20/2025,1,15,18
3267,6/22/2026,1,3,16
35105,9/14/2023,1,33,58
32431,5/17/2025,1,30,77
13854,6/24/2025,1,13,21
22329,9/12/2024,1,21,48
38993,5/9/2025,1,36,48
20494,9/2/2025,1,19,51
39573,12/11/2023,1,37,67
41256,7/21/2025,1,38,25
20387,5/18/2025,1,19,46
39201,12/3/2025,1,36,43
39432,7/23/2023,1,37,38
6637,9/16/2023,1,7,19
19693,6/23/2026,1,18,51
2011,1/12/2026,1,2,42
45067,12/30/2023,1,42,41
5252,11/29/2025,1,5,35
35520,11/2/2024,1,33,64
53458,12/25/2025,1,49,34
3561,4/12/2024,1,4,21
31931,1/3/2024,1,30,101
45029,11/22/2023,1,42,30
36111,6/16/2026,1,33,81
29727,12/20/2023,1,28,34
41445,1/26/2026,1,38,42
28539,9/18/2023,1,27,39
11923,3/10/2026,1,11,8
21468,5/4/2025,1,20,91
41849,3/6/2024,1,39,61
36323,1/15/2024,1,34,98
9845,6/30/2026,1,9,12
35655,3/17/2025,1,33,70
53930,4/11/2024,1,50,45
28884,8/28/2024,1,27,49
44483,5/24/2025,1,41,15
14116,3/13/2026,1,13,44
23486,11/13/2024,1,22,62
27251,3/8/2026,1,25,49
53272,6/22/2025,1,49,41
13719,2/9/2025,1,13,22
8485,10/8/2025,1,8,24
42848,12/1/2023,1,40,39
36510,7/20/2024,1,34,62
22897,4/3/2026,1,21,98
41752,11/30/2023,1,39,62
14443,2/4/2024,1,14,40
10,7/21/2023,1,1,9
45382,11/9/2024,1,42,38
18594,6/19/2026,1,17,42
18826,2/7/2024,1,18,70
20851,8/26/2023,1,20,55
40199,8/28/2025,1,37,14
21939,8/19/2023,1,21,31
48944,8/13/2025,1,45,19
42000,8/4/2024,1,39,27
20994,1/16/2024,1,20,103
2467,4/13/2024,1,3,31
41952,6/17/2024,1,39,51
36803,5/9/2025,1,34,19
32980,11/18/2023,1,31,49
44809,4/15/2026,1,41,35
14942,6/17/2025,1,14,22
1826,7/11/2025,1,2,12
14037,12/24/2025,1,13,37
6254,8/28/2025,1,6,13
8841,9/30/2023,1,9,17
26872,2/22/2025,1,25,53
31506,11/3/2025,1,29,71
25542,7/2/2024,1,24,53
24059,6/9/2026,1,22,37
2999,9/27/2025,1,3,29
15381,8/31/2023,1,15,11
6283,9/26/2025,1,6,11
49967,6/2/2025,1,46,44
2287,10/16/2023,1,3,18
25011,1/17/2026,1,23,56
18740,11/13/2023,1,18,61
28822,6/27/2024,1,27,35
54281,3/28/2025,1,50,45
39623,1/30/2024,1,37,74
40521,7/17/2023,1,38,23
3116,1/22/2026,1,3,34
45801,1/2/2026,1,42,30
5520,8/25/2023,1,6,13
17464,5/15/2026,1,16,23
45836,2/6/2026,1,42,32
25698,12/5/2024,1,24,37
15280,5/21/2026,1,14,19
5833,7/3/2024,1,6,17
35078,8/18/2023,1,33,35
10157,5/8/2024,1,10,13
3815,12/22/2024,1,4,28
51017,4/18/2025,1,47,45
28692,2/18/2024,1,27,62
11585,4/6/2025,1,11,16
13567,9/10/2024,1,13,21
26742,10/15/2024,1,25,38
50627,3/24/2024,1,47,48
32823,6/13/2026,1,30,103
15523,1/20/2024,1,15,42
51587,11/10/2023,1,48,38
32273,12/10/2024,1,30,85
36280,12/3/2023,1,34,88
34264,5/25/2024,1,32,79
30938,4/14/2024,1,29,50
53509,2/14/2026,1,49,59
35873,10/21/2025,1,33,79
21510,6/15/2025,1,20,105
44771,3/8/2026,1,41,38
1287,1/19/2024,1,2,18
37812,2/12/2025,1,35,50
22435,12/27/2024,1,21,110
46631,4/12/2025,1,43,28
19351,7/16/2025,1,18,35
37542,5/18/2024,1,35,31
8225,1/21/2025,1,8,23
37189,5/30/2026,1,34,31
13755,3/17/2025,1,13,28
33473,3/25/2025,1,31,70
50478,10/27/2023,1,47,39
53021,10/14/2024,1,49,46
50467,10/16/2023,1,47,38
21098,4/29/2024,1,20,92
15050,10/3/2025,1,14,14
30516,2/16/2026,1,28,53
21201,8/10/2024,1,20,49
34366,9/4/2024,1,32,57
33178,6/3/2024,1,31,67
29107,4/8/2025,1,27,52
31740,6/25/2026,1,29,103
26736,10/9/2024,1,25,53
38237,4/13/2026,1,35,41
11398,10/1/2024,1,11,14
27624,3/16/2024,1,26,37
32383,3/30/2025,1,30,100
12768,7/3/2025,1,12,10
48020,1/31/2026,1,44,39
19507,12/19/2025,1,18,68
1867,8/21/2025,1,2,11
13622,11/4/2024,1,13,26
31460,9/18/2025,1,29,57
21674,11/26/2025,1,20,85
11090,11/28/2023,1,11,16
25488,5/9/2024,1,24,59
10536,5/22/2025,1,10,17
51446,6/21/2026,1,47,38
34237,4/28/2024,1,32,81
8953,1/20/2024,1,9,22
11459,12/1/2024,1,11,14
39483,9/12/2023,1,37,29
33492,4/13/2025,1,31,61
34066,11/9/2023,1,32,58
27629,3/21/2024,1,26,30
49130,2/15/2026,1,45,41
313,5/19/2024,1,1,23
25503,5/24/2024,1,24,85
30421,11/13/2025,1,28,41
23854,11/16/2025,1,22,64
2922,7/12/2025,1,3,20
2564,7/19/2024,1,3,17
18493,3/10/2026,1,17,44
36481,6/21/2024,1,34,85
12132,10/6/2023,1,12,11
9616,11/13/2025,1,9,15
9173,8/27/2024,1,9,12
22855,2/20/2026,1,21,95
18838,2/19/2024,1,18,71
42965,3/27/2024,1,40,37
50294,4/25/2026,1,46,73
35193,12/11/2023,1,33,76
2332,11/30/2023,1,3,31
42825,11/8/2023,1,40,45
51120,7/30/2025,1,47,35
4046,8/10/2025,1,4,19
42164,1/15/2025,1,39,47
40428,4/14/2026,1,37,42
23433,9/21/2024,1,22,72
31108,10/1/2024,1,29,50
42994,4/25/2024,1,40,41
3201,4/17/2026,1,3,33
28358,3/20/2026,1,26,59
42675,6/10/2026,1,39,52
42093,11/5/2024,1,39,32
18221,6/11/2025,1,17,22
28451,6/21/2026,1,26,51
23183,1/15/2024,1,22,95
35466,9/9/2024,1,33,48
48143,6/3/2026,1,44,22
17134,6/19/2025,1,16,23
2353,12/21/2023,1,3,37
35110,9/19/2023,1,33,58
3991,6/16/2025,1,4,15
44190,8/4/2024,1,41,18
28693,2/19/2024,1,27,61
43366,5/2/2025,1,40,55
8276,3/13/2025,1,8,11
48702,12/14/2024,1,45,21
33915,6/10/2026,1,31,62
6434,2/24/2026,1,6,27
10600,7/25/2025,1,10,14
50106,10/19/2025,1,46,28
21146,6/16/2024,1,20,89
8647,3/19/2026,1,8,15
26783,11/25/2024,1,25,38
8556,12/18/2025,1,8,21
23953,2/23/2026,1,22,65
30149,2/14/2025,1,28,54
53779,11/12/2023,1,50,31
41150,4/6/2025,1,38,57
12880,10/23/2025,1,12,12
9066,5/12/2024,1,9,24
47694,3/11/2025,1,44,27
49728,10/6/2024,1,46,33
38705,7/25/2024,1,36,24
37694,10/17/2024,1,35,39
49907,4/3/2025,1,46,48
53431,11/28/2025,1,49,25
40155,7/15/2025,1,37,44
14722,11/9/2024,1,14,25
359,7/4/2024,1,1,16
23750,8/4/2025,1,22,46
18681,9/15/2023,1,18,44
29047,2/7/2025,1,27,71
32358,3/5/2025,1,30,79
49276,7/12/2023,1,46,19
53791,11/24/2023,1,50,45
32271,12/8/2024,1,30,99
54392,7/17/2025,1,50,38
33153,5/9/2024,1,31,47
27579,1/31/2024,1,26,42
21650,11/2/2025,1,20,122
1077,6/22/2026,1,1,10
6314,10/27/2025,1,6,37
567,1/28/2025,1,1,30
33675,10/13/2025,1,31,55
52876,5/22/2024,1,49,50
15358,8/8/2023,1,15,19
24998,1/4/2026,1,23,69
43039,6/9/2024,1,40,37
15738,8/22/2024,1,15,12
20439,7/9/2025,1,19,58
34076,11/19/2023,1,32,85
23572,2/7/2025,1,22,92
5834,7/4/2024,1,6,13
31917,12/20/2023,1,30,85
16582,12/15/2023,1,16,12
25541,7/1/2024,1,24,59
31790,8/15/2023,1,30,50
24137,8/27/2023,1,23,38
23383,8/2/2024,1,22,52
16333,4/9/2026,1,15,26
22982,6/27/2026,1,21,43
52286,10/9/2025,1,48,47
22700,9/18/2025,1,21,45
10272,8/31/2024,1,10,11
28181,9/24/2025,1,26,34
24725,4/6/2025,1,23,51
13065,4/26/2026,1,12,30
36220,10/4/2023,1,34,60
13823,5/24/2025,1,13,35
20754,5/20/2026,1,19,87
16420,7/5/2026,1,15,14
49272,7/7/2026,1,45,25
34632,5/28/2025,1,32,77
5760,4/21/2024,1,6,18
48696,12/8/2024,1,45,31
27047,8/16/2025,1,25,22
17359,1/30/2026,1,16,33
10514,4/30/2025,1,10,18
47335,3/17/2024,1,44,61
18641,8/6/2023,1,18,31
19236,3/23/2025,1,18,58
20205,11/17/2024,1,19,65
17367,2/7/2026,1,16,32
19566,2/16/2026,1,18,89
28164,9/7/2025,1,26,47
7128,1/19/2025,1,7,52
20444,7/14/2025,1,19,50
3951,5/7/2025,1,4,23
40136,6/26/2025,1,37,65
22378,10/31/2024,1,21,80
45918,4/29/2026,1,42,23
8612,2/12/2026,1,8,19
44129,6/4/2024,1,41,27
44174,7/19/2024,1,41,14
3058,11/25/2025,1,3,26
11679,7/9/2025,1,11,13
39321,4/2/2026,1,36,45
16963,12/30/2024,1,16,47
31435,8/24/2025,1,29,46
34714,8/18/2025,1,32,29
2054,2/24/2026,1,2,30
11218,4/4/2024,1,11,8
12696,4/22/2025,1,12,19
25745,1/21/2025,1,24,40
39894,10/27/2024,1,37,40
41237,7/2/2025,1,38,24
34842,12/24/2025,1,32,55
576,2/6/2025,1,1,23
14563,6/3/2024,1,14,32
49789,12/6/2024,1,46,52
7216,4/17/2025,1,7,25
3551,4/2/2024,1,4,28
42273,5/4/2025,1,39,27
17380,2/20/2026,1,16,22
17868,6/23/2024,1,17,17
38180,2/15/2026,1,35,40
52273,9/26/2025,1,48,39
27628,3/20/2024,1,26,39
34693,7/28/2025,1,32,63
20135,9/8/2024,1,19,46
10650,9/13/2025,1,10,12
52535,6/15/2026,1,48,37
42520,1/6/2026,1,39,56
33810,2/25/2026,1,31,75
40996,11/3/2024,1,38,42
23435,9/23/2024,1,22,74
43719,4/20/2026,1,40,36
33427,2/7/2025,1,31,46
25349,12/22/2023,1,24,76
38825,11/22/2024,1,36,59
23717,7/2/2025,1,22,43
49821,1/7/2025,1,46,55
46887,12/24/2025,1,43,37
14464,2/25/2024,1,14,30
23468,10/26/2024,1,22,71
8235,1/31/2025,1,8,26
8300,4/6/2025,1,8,15
27870,11/17/2024,1,26,63
39776,7/1/2024,1,37,38
23616,3/23/2025,1,22,73
33684,10/22/2025,1,31,69
12226,1/8/2024,1,12,25
12114,9/18/2023,1,12,17
27884,12/1/2024,1,26,50
40921,8/20/2024,1,38,27
50533,12/21/2023,1,47,45
19428,10/1/2025,1,18,43
21857,5/28/2026,1,20,86
1612,12/9/2024,1,2,29
28847,7/22/2024,1,27,34
47023,5/9/2026,1,43,25
51140,8/19/2025,1,47,18
9241,11/3/2024,1,9,12
38620,5/1/2024,1,36,35
21596,9/9/2025,1,20,86
11763,10/1/2025,1,11,18
44887,7/2/2026,1,41,27
52445,3/17/2026,1,48,40
49087,1/3/2026,1,45,35
35736,6/6/2025,1,33,56
54269,3/16/2025,1,50,38
51418,5/24/2026,1,47,31
10967,7/28/2023,1,11,9
23345,6/25/2024,1,22,60
20230,12/12/2024,1,19,82
27076,9/14/2025,1,25,45
36797,5/3/2025,1,34,26
5809,6/9/2024,1,6,23
12478,9/16/2024,1,12,22
17028,3/5/2025,1,16,13
44971,9/25/2023,1,42,17
18383,11/20/2025,1,17,49
3829,1/5/2025,1,4,24
9010,3/17/2024,1,9,24
17568,8/28/2023,1,17,21
4691,5/17/2024,1,5,26
24399,5/15/2024,1,23,62
39086,8/10/2025,1,36,50
37071,2/1/2026,1,34,39
26655,7/20/2024,1,25,36
34796,11/8/2025,1,32,68
9239,11/1/2024,1,9,12
29982,8/31/2024,1,28,30
24016,4/27/2026,1,22,68
12035,6/30/2026,1,11,17
32127,7/17/2024,1,30,57
12360,5/21/2024,1,12,16
6857,4/23/2024,1,7,32
7287,6/27/2025,1,7,25
8400,7/15/2025,1,8,13
26959,5/20/2025,1,25,50
4750,7/15/2024,1,5,14
46788,9/16/2025,1,43,25
47349,3/31/2024,1,44,44
36503,7/13/2024,1,34,75
28529,9/8/2023,1,27,55
9468,6/18/2025,1,9,14
20284,2/4/2025,1,19,71
21807,4/8/2026,1,20,76
44872,6/17/2026,1,41,25
29660,10/14/2023,1,28,43
51640,1/2/2024,1,48,34
5785,5/16/2024,1,6,21
35597,1/18/2025,1,33,69
10496,4/12/2025,1,10,12
23547,1/13/2025,1,22,88
46135,12/3/2023,1,43,33
4442,9/11/2023,1,5,21
20528,10/6/2025,1,19,57
7906,3/8/2024,1,8,13
22077,1/4/2024,1,21,52
47926,10/29/2025,1,44,21
28735,4/1/2024,1,27,37
2363,12/31/2023,1,3,32
